capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1768078024.5745609,0.2579073461185064,0.09507584808596675,0.4500010267723054,0.07186996888744139,0.5799779575469749,-0.052772861040645234,0.8097377979749631,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-23.675904
1768078024.604538,0.2577500380816718,0.09503707886551033,0.45000048848212426,0.07187835837001896,0.5799861423546561,-0.05278039576026075,0.8097306997378733,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-53.406976
1768078024.6383061,0.25761928098395903,0.09502386647681864,0.450000300219583,0.0718029517502069,0.5798261286983,-0.05273150920513913,0.8098551626900012,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-20.74624
1768078024.6806574,0.2575904749994243,0.09517828999481055,0.44997015818751074,0.07168223619334081,0.5797837473559739,-0.052537990374119874,0.8099087744206969,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-63.113472
1768078024.706333,0.2575964157106208,0.09524288498507519,0.4499500220793692,0.07163335144712932,0.5797909559310256,-0.05250096608399924,0.8099103400631988,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-21.996544
1768078024.7493181,0.25755460166329586,0.09542302077980903,0.44987797788691747,0.07143803993141382,0.5795877954146801,-0.052633348940922274,0.8100643952405092,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-65.071872
1768078024.7753499,0.2575702302054247,0.09555576178401615,0.44982880235059,0.07140159949104419,0.5795709935810796,-0.05257093529304598,0.8100836819440169,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-24.284672
1768078024.8095083,0.2575823043403549,0.09565303876685817,0.4497928384901691,0.07137500295085655,0.5795587285110159,-0.05252538212052528,0.8100977554551997,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-58.504192
1768078024.8475404,0.25737732022197124,0.0958009365021397,0.44976811579041026,0.07137401701681834,0.5794482132122514,-0.05221834037451254,0.8101967432843357,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-29.97248
1768078024.8775318,0.25730338565204314,0.09585931362525518,0.44974861262831356,0.07140799777918527,0.5793807136435715,-0.05207826669895162,0.8102510355739551,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-60.14976
1768078024.9118783,0.2572491172292264,0.09593029848348539,0.4497618834273822,0.07145990505242109,0.5790620302853019,-0.05197610162375471,0.8104808029261151,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-27.785728
1768078024.9466362,0.25720913438150683,0.0959825938004722,0.44977166106317285,0.07149778161386648,0.5788293805122592,-0.051901531749103315,0.8106484111390011,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-62.401024
1768078024.981327,0.2571796736485027,0.0960209520203002,0.44980692065405514,0.07163357997766187,0.5786873383440689,-0.05179314226791429,0.8107447595105727,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-30.401792
1768078025.0147238,0.25701713516656244,0.09604892234436145,0.449861015429497,0.07184138838293597,0.5784536931098675,-0.05163344295616548,0.8109032787029905,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-63.886592
1768078025.0496397,0.2568976689460151,0.0960695594388877,0.44990077463714695,0.07201824957972587,0.5782685114671745,-0.051542595541498044,0.8110254380830828,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-32.076544
1768078025.0827196,0.2568102021305291,0.09605592453807009,0.44992988675565165,0.07236440156877705,0.5781409844898244,-0.051341894514342554,0.8110982710537654,0.25677807250087886,0.09457011673396765,0.44987452411948126,0.06901808354419468,0.5805825931389451,-0.05064756447693922,0.8096883233074929,0.0,0.0,0.0,-65.229056
1768078025.1185465,0.2567172467012362,0.09604614185079494,0.44992276116205054,0.07277814558102925,0.5781211273521334,-0.05116770583231454,0.8110864130995802,0.25680857719075173,0.09467058531303105,0.4498381536541642,0.06857647077383924,0.5808068194302936,-0.050305419968073,0.809586357889822,0.0,0.0,0.0,-34.425344
1768078025.1214411,0.2567172467012362,0.09604614185079494,0.44992276116205054,0.07277814558102925,0.5781211273521334,-0.05116770583231454,0.8110864130995802,0.25680857719075173,0.09467058531303105,0.4498381536541642,0.06857647077383924,0.5808068194302936,-0.050305419968073,0.809586357889822,0.0,0.0,0.0,-34.578688
1768078025.1530254,0.2566779660626907,0.09603869115968434,0.4498601554757247,0.07324330540174243,0.578196438351901,-0.050879260054837505,0.8110089998189143,0.25680857719075173,0.09467058531303105,0.4498381536541642,0.06857647077383924,0.5808068194302936,-0.050305419968073,0.809586357889822,0.0,0.0,0.0,-2.22848
1768078025.1865022,0.2566782570976852,0.09606165793631995,0.44978561047055776,0.07363624095129878,0.5783007846049317,-0.050560269905198504,0.8109189636770101,0.25680857719075173,0.09467058531303105,0.4498381536541642,0.06857647077383924,0.5808068194302936,-0.050305419968073,0.809586357889822,0.0,0.0,0.0,-35.57888
1768078025.221648,0.2565918213842136,0.09613630452555187,0.4497021139396443,0.0738417398500678,0.5783480819037555,-0.05038132817184787,0.8108776821357229,0.25678077608034006,0.09605082057537345,0.44984472832623346,0.07275521576018512,0.5783576711331035,-0.05114954808580598,0.8109209619634946,0.0,0.0,0.0,-4.174848
1768078025.254509,0.2565580434306107,0.09619035602644184,0.4495835294782656,0.07399274620085551,0.5784446509480506,-0.050224411624680367,0.8108047655115244,0.25678077608034006,0.09605082057537345,0.44984472832623346,0.07275521576018512,0.5783576711331035,-0.05114954808580598,0.8109209619634946,0.0,0.0,0.0,-36.961792
1768078025.2908106,0.25661985615908334,0.09625937717062888,0.449380376409619,0.07418280429347693,0.5787218870887515,-0.050001014252989175,0.8106033478374378,0.25678077608034006,0.09605082057537345,0.44984472832623346,0.07275521576018512,0.5783576711331035,-0.05114954808580598,0.8109209619634946,0.0,0.0,0.0,-73.078784
1768078025.3261774,0.25666546000863427,0.09630957891591803,0.44911548100990817,0.07437716454275956,0.578936834709718,-0.04975801139516988,0.8104469872316572,0.25702112756544376,0.09610469038592104,0.4494777014705356,0.07019798440839285,0.5802071551780204,-0.049365324928627295,0.8099351608369146,0.0,0.0,0.0,-41.85472
1768078025.3607552,0.2566699187025726,0.09634589150020714,0.4488348230507487,0.07454451244554068,0.5791088930567931,-0.049633669267835724,0.8103162990596964,0.2567291281317595,0.09617251409237584,0.4495693123568363,0.07209350290642148,0.5792020644009322,-0.05033244438026024,0.8104283685034033,0.0,0.0,0.0,-9.585664
1768078025.3959086,0.256702445202266,0.09637238959339432,0.4484834485416859,0.07474849701485992,0.5794027886027312,-0.049516438171785054,0.8100945581252711,0.2567291281317595,0.09617251409237584,0.4495693123568363,0.07209350290642148,0.5792020644009322,-0.05033244438026024,0.8104283685034033,0.0,0.0,0.0,-45.054976
