capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1768077421.539236,0.2579073461185064,0.09507584808596675,0.4500010267723054,0.07186996888744139,0.5799779575469749,-0.052772861040645234,0.8097377979749631,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.026413,11.535896000000001,12.276745,-55.2515983581543
1768077421.5688548,0.2577500380816718,0.09503707886551033,0.45000048848212426,0.07187835837001896,0.5799861423546561,-0.05278039576026075,0.8097306997378733,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.030071,15.137388,15.640586,-18.11981201171875
1768077421.6026516,0.25761928098395903,0.09502386647681864,0.450000300219583,0.0718029517502069,0.5798261286983,-0.05273150920513913,0.8098551626900012,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.036626,14.697394000000001,15.334746,-51.91659927368164
1768077421.6450565,0.2575904749994243,0.09517828999481055,0.44997015818751074,0.07168223619334081,0.5797837473559739,-0.052537990374119874,0.8099087744206969,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.032568,5.749963999999999,6.266623,-27.74357795715332
1768077421.6704814,0.2575964157106208,0.09524288498507519,0.4499500220793692,0.07163335144712932,0.5797909559310256,-0.05250096608399924,0.8099103400631988,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.030379,13.504481,14.259937,-53.168535232543945
1768077421.713534,0.25755460166329586,0.09542302077980903,0.44987797788691747,0.07143803993141382,0.5795877954146801,-0.052633348940922274,0.8100643952405092,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.032117,3.9084539999999994,4.322296,-29.589176177978516
1768077421.7396524,0.2575702302054247,0.09555576178401615,0.44982880235059,0.07140159949104419,0.5795709935810796,-0.05257093529304598,0.8100836819440169,0.2603630590364619,0.0953235259333014,0.4500960487766129,0.07416678561853923,0.5787216798856777,-0.0518108570307725,0.8104912955948692,0.031327,11.158041,11.471897,-55.707454681396484
1768077421.7740054,0.2575823043403549,0.09565303876685817,0.4497928384901691,0.07137500295085655,0.5795587285110159,-0.05252538212052528,0.8100977554551997,0.26038843221511443,0.09540356835515762,0.4500668653311424,0.07381504895630864,0.5789050275210318,-0.0515377233801973,0.8104098782265906,0.030976999999999998,9.989903,10.459466,-23.240327835083008
1768077421.8119633,0.25737732022197124,0.0958009365021397,0.44976811579041026,0.07137401701681834,0.5794482132122514,-0.05221834037451254,0.8101967432843357,0.26038843221511443,0.09540356835515762,0.4500668653311424,0.07381504895630864,0.5789050275210318,-0.0515377233801973,0.8104098782265906,0.030735000000000002,5.491066999999999,6.050537,-61.19823455810547
1768077421.8421557,0.25730338565204314,0.09585931362525518,0.44974861262831356,0.07140799777918527,0.5793807136435715,-0.05207826669895162,0.8102510355739551,0.26038843221511443,0.09540356835515762,0.4500668653311424,0.07381504895630864,0.5789050275210318,-0.0515377233801973,0.8104098782265906,0.03188,8.620569,9.09909,-24.742603302001953
