capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1768077964.8324065,0.2579073461185064,0.09507584808596675,0.4500010267723054,0.07186996888744139,0.5799779575469749,-0.052772861040645234,0.8097377979749631,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-15.2256
1768077964.8621836,0.2577500380816718,0.09503707886551033,0.45000048848212426,0.07187835837001896,0.5799861423546561,-0.05278039576026075,0.8097306997378733,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-44.942848
1768077964.8960598,0.25761928098395903,0.09502386647681864,0.450000300219583,0.0718029517502069,0.5798261286983,-0.05273150920513913,0.8098551626900012,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-12.169472
1768077964.9384727,0.2575904749994243,0.09517828999481055,0.44997015818751074,0.07168223619334081,0.5797837473559739,-0.052537990374119874,0.8099087744206969,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-54.59584
1768077964.963694,0.2575964157106208,0.09524288498507519,0.4499500220793692,0.07163335144712932,0.5797909559310256,-0.05250096608399924,0.8099103400631988,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-13.284096
1768077965.0068989,0.25755460166329586,0.09542302077980903,0.44987797788691747,0.07143803993141382,0.5795877954146801,-0.052633348940922274,0.8100643952405092,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-56.255232
1768077965.0330672,0.2575702302054247,0.09555576178401615,0.44982880235059,0.07140159949104419,0.5795709935810796,-0.05257093529304598,0.8100836819440169,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-15.809536
1768077965.0672884,0.2575823043403549,0.09565303876685817,0.4497928384901691,0.07137500295085655,0.5795587285110159,-0.05252538212052528,0.8100977554551997,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-50.065152
1768077965.1052954,0.25737732022197124,0.0958009365021397,0.44976811579041026,0.07137401701681834,0.5794482132122514,-0.05221834037451254,0.8101967432843357,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-21.338624
1768077965.1356738,0.25730338565204314,0.09585931362525518,0.44974861262831356,0.07140799777918527,0.5793807136435715,-0.05207826669895162,0.8102510355739551,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-51.638528
1768077965.1700919,0.2572491172292264,0.09593029848348539,0.4497618834273822,0.07145990505242109,0.5790620302853019,-0.05197610162375471,0.8104808029261151,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-19.233024
1768077965.2042878,0.25720913438150683,0.0959825938004722,0.44977166106317285,0.07149778161386648,0.5788293805122592,-0.051901531749103315,0.8106484111390011,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-53.73568
1768077965.239199,0.2571796736485027,0.0960209520203002,0.44980692065405514,0.07163357997766187,0.5786873383440689,-0.05179314226791429,0.8107447595105727,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-21.802752
1768077965.2726533,0.25701713516656244,0.09604892234436145,0.449861015429497,0.07184138838293597,0.5784536931098675,-0.05163344295616548,0.8109032787029905,0.25686077782100847,0.09443942583748288,0.44979646565803766,0.06964242844583907,0.5805129705682031,-0.04965786703817785,0.8097460832899813,0.0,0.0,0.0,-55.293184
1768077965.3076358,0.2568976689460151,0.0960695594388877,0.44990077463714695,0.07201824957972587,0.5782685114671745,-0.051542595541498044,0.8110254380830828,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-23.430656
1768077965.3406448,0.2568102021305291,0.09605592453807009,0.44992988675565165,0.07236440156877705,0.5781409844898244,-0.051341894514342554,0.8110982710537654,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-56.574464
1768077965.37673,0.2567172467012362,0.09604614185079494,0.44992276116205054,0.07277814558102925,0.5781211273521334,-0.05116770583231454,0.8110864130995802,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-25.862912
1768077965.377033,0.2567172467012362,0.09604614185079494,0.44992276116205054,0.07277814558102925,0.5781211273521334,-0.05116770583231454,0.8110864130995802,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-92.70528
1768077965.411417,0.2566779660626907,0.09603869115968434,0.4498601554757247,0.07324330540174243,0.578196438351901,-0.050879260054837505,0.8110089998189143,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-60.368128
1768077965.444774,0.2566782570976852,0.09606165793631995,0.44978561047055776,0.07363624095129878,0.5783007846049317,-0.050560269905198504,0.8109189636770101,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-27.0784
1768077965.4800723,0.2565918213842136,0.09613630452555187,0.4497021139396443,0.0738417398500678,0.5783480819037555,-0.05038132817184787,0.8108776821357229,0.25688911614683063,0.09453268316638125,0.4497626072589972,0.06923278414126156,0.5807220159198165,-0.049340365460401596,0.8096507210904638,0.0,0.0,0.0,-62.40896
