capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1768077705.5127127,0.28219653573266773,0.13952382402215008,0.44029701654632963,-0.0010194498390146264,0.6719183586344152,-0.03937747770785333,0.7395769698289871,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.032597,4.131133,4.999275,-29.296398162841797
1768077705.5127127,0.28219653573266773,0.13952382402215008,0.44029701654632963,-0.0010194498390146264,0.6719183586344152,-0.03937747770785333,0.7395769698289871,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.029791,37.384096,37.840495,-29.296398162841797
1768077705.578994,0.2821982726371774,0.13940687577555386,0.44040342158620577,-0.0009601615053920369,0.6718305442572339,-0.0392753940540353,0.7396622481341149,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.032246000000000004,4.408384,4.821706,-28.929948806762695
1768077705.5955274,0.2821989009044164,0.13932745531846233,0.4404790553499969,-0.000916905934581759,0.6716697049871393,-0.03909348575885221,0.7398179952239732,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.034518,21.192396,21.570249,-45.46332359313965
1768077705.644434,0.28213369461095994,0.13928597580494412,0.44068248127877524,-0.000993397889419454,0.6712264883920411,-0.03896062304134517,0.7402270491502945,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.026089,5.715124,6.144121,-27.746915817260742
1768077705.6618438,0.28209348339579615,0.13926026969741884,0.4408079876781334,-0.001049225621001694,0.6709028408029384,-0.03886364310428242,0.7405254179113681,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.025023,21.579213,22.268832,-45.15671730041504
1768077705.6979294,0.2820089918076538,0.13924306336223138,0.44092114354021106,-0.001008909118117567,0.6704147916548384,-0.038684295129713726,0.7409767300955599,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.030205,18.79793,19.104814,-14.540433883666992
1768077705.7343187,0.2819216929785894,0.13923101115698083,0.4410285332034179,-0.0009524777993816729,0.6698757622752339,-0.03847271375568251,0.7414751554829665,0.28234200799502845,0.1409024844634641,0.4416950263727613,-0.003617576758078333,0.671570205258809,-0.04244151879303198,0.7397155466999333,0.170398,15.912236,16.440332,-50.92978477478027
1768077705.7654674,0.28188712324957466,0.13922238989346594,0.44104962389310015,-0.0009653143729972663,0.669286542664266,-0.03820984428905357,0.7420206195087041,0.2819132398542416,0.13923864551614715,0.4410188394316293,-0.0009880732835249328,0.6698982510879177,-0.038453055068285585,0.7414558108589149,0.15282800000000002,18.050277,18.406398,-15.279054641723633
1768077705.809091,0.281972927580588,0.13924390662363453,0.4410375093930043,-0.001136766888665496,0.6687689924204204,-0.038098672096539984,0.7424925815942519,0.2819132398542416,0.13923864551614715,0.4410188394316293,-0.0009880732835249328,0.6698982510879177,-0.038453055068285585,0.7414558108589149,0.154311,7.873003999999999,8.303304,-58.902740478515625
