capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1768078084.32051,0.2579073461185064,0.09507584808596675,0.4500010267723054,0.07186996888744139,0.5799779575469749,-0.052772861040645234,0.8097377979749631,0.2568790743551639,0.09463868812029479,0.44977213343651257,0.06956004318440369,0.5807559055755638,-0.04886627028279732,0.8096271155043779,0.0,0.0,0.0,-35.909376
1768078084.3499217,0.2577500380816718,0.09503707886551033,0.45000048848212426,0.07187835837001896,0.5799861423546561,-0.05278039576026075,0.8097306997378733,0.2568790743551639,0.09463868812029479,0.44977213343651257,0.06956004318440369,0.5807559055755638,-0.04886627028279732,0.8096271155043779,0.0,0.0,0.0,-65.634048
1768078084.3837793,0.25761928098395903,0.09502386647681864,0.450000300219583,0.0718029517502069,0.5798261286983,-0.05273150920513913,0.8098551626900012,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-32.758528
1768078084.426479,0.2575904749994243,0.09517828999481055,0.44997015818751074,0.07168223619334081,0.5797837473559739,-0.052537990374119874,0.8099087744206969,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-8.48
1768078084.4515097,0.2575964157106208,0.09524288498507519,0.4499500220793692,0.07163335144712932,0.5797909559310256,-0.05250096608399924,0.8099103400631988,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-33.803264
1768078084.494605,0.25755460166329586,0.09542302077980903,0.44987797788691747,0.07143803993141382,0.5795877954146801,-0.052633348940922274,0.8100643952405092,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-10.319616
1768078084.5212364,0.2575702302054247,0.09555576178401615,0.44982880235059,0.07140159949104419,0.5795709935810796,-0.05257093529304598,0.8100836819440169,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-36.48512
1768078084.5554047,0.2575823043403549,0.09565303876685817,0.4497928384901691,0.07137500295085655,0.5795587285110159,-0.05252538212052528,0.8100977554551997,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-4.238848
1768078084.592915,0.25737732022197124,0.0958009365021397,0.44976811579041026,0.07137401701681834,0.5794482132122514,-0.05221834037451254,0.8101967432843357,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-42.151424
1768078084.6231346,0.25730338565204314,0.09585931362525518,0.44974861262831356,0.07140799777918527,0.5793807136435715,-0.05207826669895162,0.8102510355739551,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-5.446656
1768078084.6574872,0.2572491172292264,0.09593029848348539,0.4497618834273822,0.07145990505242109,0.5790620302853019,-0.05197610162375471,0.8104808029261151,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-39.773184
1768078084.6920633,0.25720913438150683,0.0959825938004722,0.44977166106317285,0.07149778161386648,0.5788293805122592,-0.051901531749103315,0.8106484111390011,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-7.864064
1768078084.7270741,0.2571796736485027,0.0960209520203002,0.44980692065405514,0.07163357997766187,0.5786873383440689,-0.05179314226791429,0.8107447595105727,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-42.441728
1768078084.7606573,0.25701713516656244,0.09604892234436145,0.449861015429497,0.07184138838293597,0.5784536931098675,-0.05163344295616548,0.8109032787029905,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-9.124864
1768078084.7953546,0.2568976689460151,0.0960695594388877,0.44990077463714695,0.07201824957972587,0.5782685114671745,-0.051542595541498044,0.8110254380830828,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-44.022272
1768078084.8286428,0.2568102021305291,0.09605592453807009,0.44992988675565165,0.07236440156877705,0.5781409844898244,-0.051341894514342554,0.8110982710537654,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-10.555904
1768078084.8644035,0.2567172467012362,0.09604614185079494,0.44992276116205054,0.07277814558102925,0.5781211273521334,-0.05116770583231454,0.8110864130995802,0.2568450808845446,0.09452675400109423,0.44981270418025593,0.07005157467734438,0.5805050307103515,-0.04924731050771456,0.8097415566790154,0.0,0.0,0.0,-46.55744
